Golang Golang | w_freq: 2 - 2 | wiki_freq: 21 - 11 | sentence_idx: 2076 | align_1: 4-3 | align_2: 5-8 | entity: Golang - none |    IronFunctions is written on Golang and really supports functions in any language . ||| IronFunctions 是 在 Golang 上 编写 的 ， 并且 真正 支持 任何 语言 的 函数 。 
Starmer Starmer | w_freq: 4 - 4 | wiki_freq: 1214 - 1 | sentence_idx: 644796 | align_1: 31-29 | align_2: 32-39 | entity: Starmer - none |    " When he [ Johnson ] says October 15 , I can tell you across all the opposition parties and some Tory MPs , they do not trust him , " Starmer told the BBC . ||| “ 当 他 ( 约翰逊 ) 说 10月 15日 时 ， 我 可以 告诉 你 ， 所有 反对 党派 议员 以及 一些 保守党 议员 并不 相信 他 ， ” Starmer 对 英国 广播 公司 电台 ( BBC Radio ) 称 。 

Kunstler Kunstler | w_freq: 1 - 2 | wiki_freq: 522 - 1 | sentence_idx: 647317 | align_1: 1-1 | align_2: 2-8 | entity: William Kunstler - none |    William Kunstler as Boston Judge ||| William Kunstler （ 英语 ： William Kunstler ） 饰 Boston Judge 

Cortez Cortez | w_freq: 5 - 3 | wiki_freq: 4175 - 35 | sentence_idx: 653900 | align_1: 8-6 | align_2: 9-13 | entity: El Cortez - El Cortez |    We were gon na go to the El Cortez – and the El Cortez told us to get lost . ||| ” “ 我们 要 去 El Cortez ， ” 他 继续 道 ， “ 而 El Cortez 告诉 我们 迷路 了 。 

NLP NLP | w_freq: 54 - 53 | wiki_freq: 1096 - 63 | sentence_idx: 655642 | align_1: 2-0 | align_2: 3-8 | entity: NLP - none |    Everything in NLP can be directly verified in your own experience , or by observing others . ||| NLP 中 的 每 件 事情 ， 都 可以 透过 自己 的 经验 ， 或 对 别人 的 观察 ， 得到 证验 。 

Aoki AOKI | w_freq: 11 - 2 | wiki_freq: 3858 - 3 | sentence_idx: 657781 | align_1: 1-1 | align_2: 2-8 | entity: Steve Aoki - none |    Steve   Aoki – I 'll Sleep When I 'm Dead ||| STEVE AOKI 传记 电影 《 至 死方 休 I´ll Sleep When I´m Dead 》 

Wisner Wisner | w_freq: 1 - 1 | wiki_freq: 811 - 4 | sentence_idx: 659021 | align_1: 32-26 | align_2: 33-30 | entity: Wisner - none |    “ At the time I could n’t believe that CAD could get any more advanced than what I ’d just experienced , but now I know how right he was , ” Wisner says . ||| “ 当时 我 不 相信 CAD 能 比 我 刚刚 了解 的 更 先进 ， 但 现在 我 知道 他 是 多么 的 正确 ， ” Wisner （ 威斯纳 ） 说 。 

Analytics Analytics | w_freq: 101 - 64 | wiki_freq: 3180 - 60 | sentence_idx: 659378 | align_1: 18-13 | align_2: 19-17 | entity: Google Analytics - none |    While it ’s hard for many to believe , there are still websites that are not using Google Analytics ( or any analytics , for [ … ] ||| 尽管 许多 人 难以置信 ， 但 仍 有 一些 网站 未 使用 Google Analytics （ 分析 ） （ 或 任何 分析 ， 例如 ... 

ICANN ICANN | w_freq: 134 - 141 | wiki_freq: 1475 - 168 | sentence_idx: 662608 | align_1: 5-3 | align_2: 6-8 | entity: ICANN - none |    An Improving Institutional Confidence in ICANN document , which outlines the main points of discussion in greater detail ||| " 增强 对 ICANN 机构 的 信心 " 文件 ， 其中 详细 列出 了 讨论 的 要点 

IAEA 原子能 | w_freq: 78 - 122 | wiki_freq: 2982 - 1385 | sentence_idx: 662819 | align_1: 15-16 | align_2: 16-21 | entity: IAEA - none |    As of February 2005 , 63 NPT States parties have ratified Additional Protocols to their IAEA Safeguards Agreements for the Agency ’s application of strengthened safeguards , outlined in the “ Model Additional Protocol ” ( INFCIRC/540 Corr . ) which was approved by the IAEA Board of Governors in May 1997 . ||| 截至 2005年 2月 ， 《 不 扩散 条约 》 63 个 缔约国 批准 了 它们 与 原子能 机构 订立 的 《 保障 协定 》 的 附加 议定书 ， 以 实施 原子能 机构 理事会 1997年 5月 批准 的 “ 示范 附加 议定书 ” （ INFCIRC/540 ） 中 所 述 的 强化 保障 措施 。 

Analytics Analytics | w_freq: 101 - 64 | wiki_freq: 3180 - 60 | sentence_idx: 663458 | align_1: 21-23 | align_2: 22-29 | entity: YouTube Analytics - none |    Rather , this change means that if you want to view your YouTube financial performance , you should go to YouTube Analytics where you can continue to find a comprehensive view of all your sources of earnings for your YouTube videos . ||| 相反 ， 这 一 变化 意味着 ， 如果 你 想 查看 您 的 YouTube 的 财务 表现 ， 你 应该 去 到 YouTube Analytics （ 分析 ） ， 在 那里 你 可以 找到 一个 全面 的 看法 ， 为 您 的 YouTube 视频 的 盈利 来源 。 

Today).2 Today | w_freq: 1 - 51 | wiki_freq: 0 - 341 | sentence_idx: 664015 | align_1: 18-23 | align_2: 18-28 | entity: USA Today).2 - none |    n “ Moslems are the world ’s fastest-growing group … ” ( The Population Reference Bureau , USA Today).2 ||| n “ 穆斯林 是 世界 上 成长 最 快速 的 群体 ... ” （ 人口 调查局 ( Population Reference Bureau ) ， USA Today [ 今日 美国 ] ） 。 

Install Install | w_freq: 21 - 3 | wiki_freq: 182 - 12 | sentence_idx: 665691 | align_1: 1-1 | align_2: 2-8 | entity: Zero Install - none |    Zero Install , another similar project ||| Zero Install （ 英语 ： Zero Install ） ， 另 一个 类似 的 项目 

Middle-earth 妈 | w_freq: 13 - 61 | wiki_freq: 2272 - 695 | sentence_idx: 666176 | align_1: 37-183 | align_2: 38-208 | entity: Middle-earth - none |    '' ' ' ' [ [ The Lord of the Rings : Aragorn 's Quest ] ] '' ' ' ' is a third-person , action adventure video game in which the player fights through [ [ Middle-earth ] ] as [ [ Aragorn ] ] . ||| 极速 快三 的 龙 有 多 长 , （ 铁 ） （ 虎 ） （ 看 ） （ 向 ） （ 东 ） （ 门 ） （ 兔 ） （ ， ） （ 兔 ） （ 儿 ） （ 瞪 ） （ 眼 ） （ ： ） （ 你 ） （ 看 ） （ 我 ） （ 干 ） （ 什 ） （ 么 ） （ ？ ） （ 最 ） （ 后 ） （ 张 ） （ 韶 ） （ 菡 ） （ 赚 ） （ 的 ） （ 大 ） （ 部 ） （ 分 ） （ 钱 ） （ ， ） （ 都 ） （ 给 ） （ 父 ） （ 母 ） （ 填 ） （ 了 ） （ 窟 ） （ 窿 ） （ ， ） （ 等 ） （ 她 ） （ 实 ） （ 在 ） （ 支 ） （ 撑 ） （ 不 ） （ 住 ） （ ， ） （ 再 ） （ 不 ） （ 给 ） （ 的 ） （ 时 ） （ 候 ） （ ， ） （ 她 ） （ 妈 ） （ 妈 ） （ 真 ） （ 的 ） （ 把 ） （ 她 ） （ 告 ） （ 上 ） （ 了 ） （ 法 ） （ 庭 ） （ ， ） （ 让 ） （ 她 ） （ 名 ） （ 誉 ） （ 扫 ） （ 地 ） （ ， ） （ 直 ） （ 接 ） （ 摧 ） （ 毁 ） （ 了 ） （ 张 ） （ 韶 ） （ 菡 ） （ 的 ） （ 事 ） （ 业 ） （ 。 

Aragorn 韶 | w_freq: 25 - 4 | wiki_freq: 963 - 179 | sentence_idx: 666176 | align_1: 43-258 | align_2: 44-271 | entity: Aragorn - none |    '' ' ' ' [ [ The Lord of the Rings : Aragorn 's Quest ] ] '' ' ' ' is a third-person , action adventure video game in which the player fights through [ [ Middle-earth ] ] as [ [ Aragorn ] ] . ||| 极速 快三 的 龙 有 多 长 , （ 铁 ） （ 虎 ） （ 看 ） （ 向 ） （ 东 ） （ 门 ） （ 兔 ） （ ， ） （ 兔 ） （ 儿 ） （ 瞪 ） （ 眼 ） （ ： ） （ 你 ） （ 看 ） （ 我 ） （ 干 ） （ 什 ） （ 么 ） （ ？ ） （ 最 ） （ 后 ） （ 张 ） （ 韶 ） （ 菡 ） （ 赚 ） （ 的 ） （ 大 ） （ 部 ） （ 分 ） （ 钱 ） （ ， ） （ 都 ） （ 给 ） （ 父 ） （ 母 ） （ 填 ） （ 了 ） （ 窟 ） （ 窿 ） （ ， ） （ 等 ） （ 她 ） （ 实 ） （ 在 ） （ 支 ） （ 撑 ） （ 不 ） （ 住 ） （ ， ） （ 再 ） （ 不 ） （ 给 ） （ 的 ） （ 时 ） （ 候 ） （ ， ） （ 她 ） （ 妈 ） （ 妈 ） （ 真 ） （ 的 ） （ 把 ） （ 她 ） （ 告 ） （ 上 ） （ 了 ） （ 法 ） （ 庭 ） （ ， ） （ 让 ） （ 她 ） （ 名 ） （ 誉 ） （ 扫 ） （ 地 ） （ ， ） （ 直 ） （ 接 ） （ 摧 ） （ 毁 ） （ 了 ） （ 张 ） （ 韶 ） （ 菡 ） （ 的 ） （ 事 ） （ 业 ） （ 。 

Samay Samay | w_freq: 3 - 6 | wiki_freq: 299 - 0 | sentence_idx: 670004 | align_1: 4-5 | align_2: 5-12 | entity: Soluna Samay - none |    13 Denmark English Soluna Samay " Should 've Known Better " — 9 63 ||| 13 丹麦 英语 6 Soluna Samay （ 英语 ： Soluna Samay ） " Should've Known Better （ 英语 ： Should've Known Better ） " — 9 63 

AAPL AAPL | w_freq: 6 - 4 | wiki_freq: 71 - 3 | sentence_idx: 671339 | align_1: 5-4 | align_2: 6-8 | entity: AAPL - AAPL - Get Report |    Next week , Apple ( AAPL ) plans to roll out some new products for the world to see . ||| 下周 ， Apple （ AAPL - Get Report ） 计划 推出 一些 新 产品 供全 世界 观看 。 

STACEY 斯泰西 | w_freq: 1 - 14 | wiki_freq: 3 - 31 | sentence_idx: 672247 | align_1: 0-1 | align_2: 1-6 | entity: none - 斯泰西 |    STACEY : " We were working together and some people were talking about things to do . ||| ” 斯泰西 （ Stacey ） 说 ： “ 我们 一起 工作 ， 有些 人 在 谈论 要 做 的 事情 。 

Elbethel 伊勒伯特利 | w_freq: 1 - 1 | wiki_freq: 0 - 1 | sentence_idx: 676043 | align_1: 14-20 | align_2: 15-29 | entity: Elbethel - 伊勒伯特利 |    Gen 35:7 - And he built there an altar , and called the place Elbethel : because there God appeared unto him , when he fled from the face of his brother . ||| 经文 : 创 世纪 35:7 他 在 那里 筑 了 一 座 坛 ， 就 给 那 地方 起名 叫 伊勒伯特利 （ 就是 伯特利 之 神 的 意思 ） ； 因为 他 逃避 他 哥哥 的 时候 ， 神 在 那里 向 他 显现 。 

Noon 正午 | w_freq: 7 - 17 | wiki_freq: 3860 - 734 | sentence_idx: 681243 | align_1: 14-16 | align_2: 15-20 | entity: Noon - none |    But a two-year loss of BBC „ establishment rights ” is hardly Darkness at Noon or a session in Room 101 . ||| 但是 失去 两 年 英国 广播 公司 的 “ 编制权 ” 算 不 上 是 《 正午 的 黑暗 》 和 101 房间 的 会议 。 

guarderia guarderia | w_freq: 2 - 2 | wiki_freq: 0 - 0 | sentence_idx: 683275 | align_1: 6-5 | align_2: 7-9 | entity: none - guarderia |    The first stage is nursery school guarderia , which takes children from around three months up to three years old , but it is not covered by the state . ||| 第一 阶段 是 托儿所 （ guarderia ）   ， 它 带 孩子 从 大约 三 个 月 到 三 岁   ， 但 它 不 属于 国家   。 

Sadhguru Sadhguru | w_freq: 17 - 11 | wiki_freq: 43 - 0 | sentence_idx: 685201 | align_1: 0-0 | align_2: 1-4 | entity: Sadhguru - none |    Sadhguru : The cleanliness of your hands is entirely in your hands . ||| Sadhguru （ 萨古鲁 ） : 你 的 手 的 清洁 完全 掌握 在 你 的 手 中 。 

VMWare VM | w_freq: 3 - 25 | wiki_freq: 92 - 147 | sentence_idx: 687279 | align_1: 0-1 | align_2: 1-10 | entity: VMWare Workstation - none |    VMWare Workstation : This virtual machine appears to be in use . ||| 重开 VM （ 虚拟机 ） 的 时候 ， 出现 以下 画面 ： This virtual machine appears to be in use . 

Analytics Analytics | w_freq: 101 - 64 | wiki_freq: 3180 - 60 | sentence_idx: 687913 | align_1: 3-2 | align_2: 4-6 | entity: IBM Analytics - none |    Ready for IBM Analytics is now live on PartnerWorld ! ||| 准备 IBM Analytics （ 分析 ） 是 现在 住 上 的 Partner World ! 

Valve Valve | w_freq: 35 - 32 | wiki_freq: 4247 - 634 | sentence_idx: 689531 | align_1: 3-2 | align_2: 4-7 | entity: Valve - none |    " People at Valve have to get used to working without a safety net . " ||| “ 在 Valve ， 我们 的 员工 必须 习惯于 没有 安全网 的 工作 。 

Noguchi Noguchi | w_freq: 4 - 4 | wiki_freq: 1828 - 4 | sentence_idx: 691167 | align_1: 21-18 | align_2: 22-26 | entity: Isamu Noguchi - Noguchi |    Such moral rights legislations would have prevented a Japanese bank in New York from removing and destroying a sculpture by Isamu Noguchi simply because the bank president did not like it . ||| 这样 的 道德 权利 立法 可能 会 阻止 纽约 的 一家 日本 银行 清理 破坏 野口勇 ( Isamu Noguchi ) 的 一 件 雕塑 作品 —— 仅仅 因为 银行 主席 不 喜欢 。 

AppleTalk CreateFontIndirect | w_freq: 2 - 2 | wiki_freq: 291 - 0 | sentence_idx: 691398 | align_1: 0-0 | align_2: 1-6 | entity: AppleTalk - none |    AppleTalk Setup ( ||| CreateFontIndirect 的 定义 如下 ：   HFONT CreateFontIndirect ( 

NEW 滚石 | w_freq: 88 - 8 | wiki_freq: 1132 - 2218 | sentence_idx: 694063 | align_1: 0-4 | align_2: 1-10 | entity: NEW YORK - 滚石 杂志 |    NEW YORK — “ Is Canada ’s prime minister the free world ’s best hope ? ” ||| 不过 ， 反观 《 滚石 杂志 》 网站 版 的 标题 是 “ 加拿大 总理 是 自由 世界 的 最佳 希望 吗 ？ ” （ Is the Canadian Prime Minister the Free World ’ s Best Hope ? 

NEW 反观 | w_freq: 88 - 4 | wiki_freq: 1132 - 347 | sentence_idx: 694063 | align_1: 0-2 | align_2: 1-10 | entity: NEW YORK - none |    NEW YORK — “ Is Canada ’s prime minister the free world ’s best hope ? ” ||| 不过 ， 反观 《 滚石 杂志 》 网站 版 的 标题 是 “ 加拿大 总理 是 自由 世界 的 最佳 希望 吗 ？ ” （ Is the Canadian Prime Minister the Free World ’ s Best Hope ? 

TrueDialog TrueDialog | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 695878 | align_1: 7-5 | align_2: 8-10 | entity: TrueDialog - none |    Two days later , it spoke with TrueDialog to report its findings while also offering to help it in the aftermath of the discovery . ||| 两 天后 ， 它 与 TrueDialog 进行 了 交谈 ， 以 汇报 其 发现 ， 同时 还 提供 发现 后 的 帮助 。 

Caterpillar Caterpillar | w_freq: 28 - 17 | wiki_freq: 3163 - 27 | sentence_idx: 696262 | align_1: 7-10 | align_2: 8-14 | entity: Caterpillar - none |    You chose Cat equipment because you know Caterpillar offers reliable , productive , and powerful machinery . ||| 您 之所以 选择 Cat 设备 ， 是 因为 您 知道 Caterpillar （ 卡特彼勒 ） 提供 可靠 、 高效 、 强劲 的 机器 。 

Lexus Lexus | w_freq: 9 - 4 | wiki_freq: 3226 - 91 | sentence_idx: 696562 | align_1: 14-14 | align_2: 15-18 | entity: Lexus LF-A - none |    Apart from being one of the most awesome supercars on the planet , the Lexus LF-A taught us something important about Lexus . ||| 除了 是 这个 星球 上 最 令 人 敬畏 的 超级 跑车 之一 ， Lexus （ 凌志 ） LF-A 还 让 我们 了解 了 Lexus 的 一些 重要 东西 。 

Mum 毛彦文 | w_freq: 28 - 1 | wiki_freq: 1544 - 8 | sentence_idx: 698054 | align_1: 1-2 | align_2: 2-7 | entity: none - 毛彦文 |    And Mum had rejected me . ||| 吴宓 为 毛彦文 所 拒 后 ， 并 不 甘心 。 

Northup Northup | w_freq: 2 - 4 | wiki_freq: 792 - 3 | sentence_idx: 698258 | align_1: 1-1 | align_2: 2-8 | entity: Harry Northup - Harry Northup |    Harry Northup as Joe & Jim 's Bartender ||| Harry Northup （ 英语 ： Harry Northup ） 饰 Joe & Jim's bartender 

Gayatri 沈遥 | w_freq: 2 - 1 | wiki_freq: 1605 - 0 | sentence_idx: 703058 | align_1: 7-3 | align_2: 8-7 | entity: Gayatri - 沈遥 |    And once I heard about you and Gayatri I knew . ” ||| “ 你 和 沈遥 的 事 ， 我 已经 知道 了 。 

Hizballah Asura | w_freq: 5 - 3 | wiki_freq: 107 - 9 | sentence_idx: 703706 | align_1: 9-9 | align_2: 10-18 | entity: Hizballah - none |    Eight out of ten Shi’a reject the disarming of Hizballah . ||| “ 八 神 将 ” 之一 的 阿修罗 （ Asura ） 被 诬蔑 成 凶手    。 

GOODWIN 凯尔·古德温 | w_freq: 1 - 1 | wiki_freq: 1 - 0 | sentence_idx: 710532 | align_1: 1-0 | align_2: 2-5 | entity: KYLE GOODWIN - 凯尔·古德温 |    KYLE GOODWIN wants his stuff back . ||| 凯尔·古德温 （ Kyle Goodwin ） 想 拿回 自己 的 东西 。 

Hibbert Hibbert | w_freq: 1 - 1 | wiki_freq: 1994 - 5 | sentence_idx: 712691 | align_1: 8-10 | align_2: 9-15 | entity: Steven Hibbert - Steven Hibbert |    The goal is to help patients like Steven Hibbert , who considered himself a healthy guy until one day life changed on a dime . ||| 此项 研究 的 目标 是 帮助 像 史蒂文·希伯特 （ Steven Hibbert ） 这样 的 患者 ， 他 一直 认为 自己 是 一个 健康 的 人 ， 直到 有 一 天 生活 发生 了 翻天覆地 的 变化 。 

Oldfield Oldfield | w_freq: 1 - 1 | wiki_freq: 4170 - 18 | sentence_idx: 719000 | align_1: 14-16 | align_2: 15-20 | entity: Mike Oldfield - none |    He rented the recording studio out to local artists , including one named Mike Oldfield . ||| 他 把 他 的 录音室 租给 当地 艺术家 ， 其中 有 一个 叫 麦克·欧德菲尔德 （ Mike Oldfield ） 的 人 。 

Rom 罗马书 | w_freq: 20 - 36 | wiki_freq: 1771 - 145 | sentence_idx: 722092 | align_1: 0-0 | align_2: 1-7 | entity: none - 罗马书 |    Rom 10:15—And how shall they preach , except they be sent ? ||| 罗马书 10:15 有 这样 的 记载 ： 「 报 福音 、 传 喜信 的 人 ， 他们 的 脚 踪何 等 佳美 。 

® World® | w_freq: 169 - 1 | wiki_freq: 3804 - 0 | sentence_idx: 722750 | align_1: 11-8 | align_2: 12-17 | entity: ® - none |    Austin is known as the Live Music Capital of the World ® but that ’s just the beginning . ||| Austin 被 誉为 Live Music Capital of the World® （ 世界 现场 音乐 之 都 ） ， 但 这 只是 开始 。 

RTDA RTDA | w_freq: 1 - 1 | wiki_freq: 2 - 1 | sentence_idx: 729365 | align_1: 0-0 | align_2: 1-9 | entity: RTDA - none |    RTDA ( " read the damn article " ) ||| RTDA ： “ 去 看 该死 的 文章 ” ( " Read The Damn Article " ) 。 

EHIC EHIC | w_freq: 3 - 3 | wiki_freq: 35 - 0 | sentence_idx: 737877 | align_1: 2-1 | align_2: 3-5 | entity: EHIC - none |    Without an EHIC you wo n’t be turned away from a hospital , but you will have to pay for any treatment you receive and should therefore get an official receipt , a necessary preamble to the long-winded process of trying to get at least some of the money back . ||| 没有 EHIC   ， 你 就 不 会 被 医院 拒之门外    ， 但是   ， 您 必须 支付 您 所 接受 的 任何 治疗   ， 并 因此 应 获得 正式 收据  ， 这是 试图 收回 至少 一部分 资金 的 漫长 过程 的 必要 序言   。 

mansabdar 曼萨卜达尔 | w_freq: 1 - 1 | wiki_freq: 73 - 1 | sentence_idx: 750240 | align_1: 1-1 | align_2: 2-6 | entity: none - 曼萨卜达尔 |    Each mansabdar was required to maintain a certain number of cavalrymen and twice that number of horses . ||| 每个 曼萨卜达尔 （ 骑兵 指挥官 ） 被 要求 保持 一定 数量 的 骑兵 和 两 倍 数量 的 马 。 

Samay Samay | w_freq: 3 - 6 | wiki_freq: 299 - 0 | sentence_idx: 751346 | align_1: 3-4 | align_2: 4-11 | entity: Soluna Samay - none |    Denmark English Soluna Samay " Should 've Known Better " — 9 63 ||| 丹麦 英语 6 Soluna Samay （ 英语 ： Soluna Samay ） " Should've Known Better （ 英语 ： Should've Known Better ） " — 9 63 

Sadhguru Sadhguru | w_freq: 17 - 11 | wiki_freq: 43 - 0 | sentence_idx: 753621 | align_1: 0-0 | align_2: 1-4 | entity: Sadhguru - none |    Sadhguru : When we were children my mother was a fulltime housewife . ||| Sadhguru （ 萨古鲁 ） : 当 我们 还是 孩子 的 时候 ， 我 的 母亲 是 一个 全职 家庭 主妇 。 

PayPal paypal | w_freq: 138 - 2 | wiki_freq: 1926 - 2 | sentence_idx: 757564 | align_1: 23-31 | align_2: 24-36 | entity: PayPal - none |    I thought stronger relationships would make us not just happier and better at work but also more successful in our careers even beyond PayPal . ||| 我 认为 较为 牢固 的 关系 不仅 能 使 我们 更加 开心 、 更加 高效 地 工作 ， 而且 能 使 我们 的 职业 生涯 更 成功 ， 即使 不 在 paypal ， 亦 是 如此 。 

VEGAS 拉斯维加斯 | w_freq: 6 - 197 | wiki_freq: 52 - 1810 | sentence_idx: 761516 | align_1: 1-0 | align_2: 2-4 | entity: VEGAS - 拉斯维加斯 ( CNN ) - |    LAS VEGAS — In the city where just about everything is over the top , a 24-foot bong might establish a new , well , high . ||| 拉斯维加斯 ( CNN ) - 在 这个 城市 , 只要 一切 都 在 顶端 , 一个 24 英尺 的 烟斗 可能 会 建立 一个 新 的 , 好 , 高 。 

Ecosystems Ecosystems | w_freq: 14 - 2 | wiki_freq: 814 - 3 | sentence_idx: 762867 | align_1: 3-5 | align_2: 4-14 | entity: Ecosystems - none |    Agile Software Development Ecosystems by Jim Highsmith ||| 《 Agile Soft ware Development Ecosystems 》 （ 敏捷 软件 开发 生态 系统 ） by Jim Highsmith 

Immunity 苟 | w_freq: 6 - 3 | wiki_freq: 1351 - 217 | sentence_idx: 767164 | align_1: 6-7 | align_2: 7-11 | entity: none - 苟 |    In their latest book : " Immunity to Change . ||| 《 三字经 》 上都 说 ， 「 苟 不 教 ， 性乃迁 」 ， 迁就 产生 变化 。 

Abbing Abbing | w_freq: 2 - 2 | wiki_freq: 9 - 0 | sentence_idx: 768798 | align_1: 1-5 | align_2: 2-16 | entity: Hans Abbing - none |    Hans Abbing Why Are Artists Poor ? ||| 荷兰 艺术家 兼 社会学家 Hans Abbing ， 曾经 写 了 一 本 畅销书 ， 题 为 Why are Artists poor ? 

Eyal Eyal | w_freq: 3 - 3 | wiki_freq: 838 - 6 | sentence_idx: 774351 | align_1: 2-3 | align_2: 3-7 | entity: Eyal - none |    According to Eyal , he has shaken NATO to the core . ||| 根据 艾亚尔 （ Eyal ） 的 说法 ， 他 已 将 北约 动摇 至 核心 。 

Jeopardy 土番 | w_freq: 10 - 1 | wiki_freq: 3186 - 46 | sentence_idx: 775343 | align_1: 6-6 | align_2: 7-12 | entity: Jeopardy - none |    Say : He should be on Jeopardy ! ||| “ 吐蕃 ” 恐怕 有 “ 土番 ” 这种 歧视 的 意思 。 

XC40 XC40 | w_freq: 6 - 6 | wiki_freq: 67 - 16 | sentence_idx: 777552 | align_1: 10-3 | align_2: 11-8 | entity: Cray XC40 - none |    That ’s over ten times more than its current Cray XC40 cost , but it will deliver more timely and accurate forecasts . ||| 这是 目前 Cray XC40 （ 超算 系统 ） 成本 的 十 倍 以上 ， 但 它 将 提供 更 及时 和 准确 的 预测 。 

SIT SIT | w_freq: 2 - 2 | wiki_freq: 1064 - 20 | sentence_idx: 778575 | align_1: 6-6 | align_2: 7-18 | entity: SIT - none |    Aerospace Systems ( in partnership with SIT ) ||| Aerospace Systems ( in partnership with SIT ) ( 航空 航天 系统 公司 （ 与 SIT 合作 ） ） 

Bezos Bezos | w_freq: 75 - 40 | wiki_freq: 989 - 10 | sentence_idx: 778888 | align_1: 7-6 | align_2: 8-10 | entity: Jeff Bezos - Jeff Bezos |    That 's not absolutely necessary ( Jeff Bezos could n't ) but it 's an advantage . ||| 这 并非 绝对 必要 （ Jeff Bezos （ 杰弗里·贝索斯 ） 就 做 不 到 ） ， 但 这是 一 种 优势 。 

Ishmael Ibnullah─ | w_freq: 9 - 1 | wiki_freq: 3118 - 0 | sentence_idx: 780469 | align_1: 1-0 | align_2: 2-8 | entity: Ishmael - none |    But Ishmael is not the son promised by God . ||| Ibnullah─ 即 真主 的 儿子 等 说法 ， 是 不 为 真主 接受 的 。 

Avalanches Avalanches | w_freq: 1 - 2 | wiki_freq: 374 - 1 | sentence_idx: 780709 | align_1: 1-1 | align_2: 2-8 | entity: The Avalanches - none |    The Avalanches — " Since I Left You " ||| The Avalanches （ 英语 ： The Avalanches ） — 《 Since I Left You 》 

Bixby Bixby | w_freq: 18 - 18 | wiki_freq: 1763 - 35 | sentence_idx: 781202 | align_1: 9-5 | align_2: 10-10 | entity: Bixby - none |    For those of you who actually want to use Bixby this is no great loss , as you can simply launch it by holding down the power button , and for everyone else this should be a welcome change . ||| 对于 那些 真正 想要 使用 Bixby 的 人 而言 ， 这 并 不是 一个 很 大 的 损失 ， 因为 您 可以 通过 按住 电源 按钮 来 启动 它 ， 对于 其他 所有人 来说 ， 这 应该 是 一个 值得 欢迎 的 变化 。 

MAHAVIR 马哈维亚 | w_freq: 1 - 3 | wiki_freq: 0 - 0 | sentence_idx: 786679 | align_1: 3-2 | align_2: 4-7 | entity: MAHAVIR - 马哈维亚 |    I SPEAK ON MAHAVIR as a part of my duty -- my heart is never with him . ||| 我 谈论 马哈维亚 ， 我 把 这 当作 我 的 责任 的 一部分 ---- 我 的 心 从来 不和 他 在一起 。 

Qur’an 古兰经 | w_freq: 176 - 402 | wiki_freq: 541 - 2268 | sentence_idx: 787990 | align_1: 0-3 | align_2: 1-11 | entity: Qur’an - none |    Qur’an says that Allah has made the earth for you as a carpet . ||| ’ ” （ 古兰经 ： 六 章 三○节 ） ， 又 说 ： “ 真主 以 你们 为 大地 的 代治者 。 

chametz chametz | w_freq: 2 - 3 | wiki_freq: 165 - 0 | sentence_idx: 788291 | align_1: 8-9 | align_2: 9-14 | entity: none - chametz |    On all other nights , we may eat chametz and matzah . ||| 对 所有 其他 夜 ， 我们 可能 会 吃 chametz 和 matzah ， chametz 和 matzah 。 

Pompeo 彭佩奥 | w_freq: 56 - 1 | wiki_freq: 2669 - 6 | sentence_idx: 794796 | align_1: 5-5 | align_2: 6-10 | entity: Pompeo - 彭佩奥 |    He also thanked Trump and Pompeo “ for their steadfast position supporting truth and justice . ” ||| 他 还 对 特朗普 和 彭佩奥 表示 感谢 ， 感谢 " 他们 支持 真理 和 正义 的 坚定 立场 " 。 

Terminator 终结者 | w_freq: 36 - 52 | wiki_freq: 2989 - 1509 | sentence_idx: 796705 | align_1: 11-14 | align_2: 12-20 | entity: Terminator - none |    My only explanation is that he must have fallen asleep watching Terminator . ||| 对此 ， 我 唯一 的 解释 是 ， 他 应该 是 在 看 《 终结者 》 的 时候 睡着 了 。 

Peers.inc Peers.inc | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 797335 | align_1: 14-16 | align_2: 15-22 | entity: Peers.inc - none |    However , as my colleague and friend Robin Chase wrote in her 2015 book Peers.inc : “ we need to create new social mechanisms to spread out the gains of the new platform economics ” to all parts of society . ||| 然而 ， 正如 我 同事 及 朋友 Robin Chase 在 她 的 2015年 的 著作 《 Peers.inc 》 所 写 的 那样 ： “ 我们 需要 不断 创造 新 的 社会 机制 ， 把 新 平台 的 经济 成果 推广 到 全 社会 ” 。 

Königssee LakeKönigssee | w_freq: 1 - 1 | wiki_freq: 305 - 0 | sentence_idx: 799458 | align_1: 7-8 | align_2: 8-13 | entity: Lake Königssee - none |    For those who ’ve already visited Lake Königssee , it ’s no wonder that it ’s often referred to as Germany ’s most beautiful alpine lake . ||| 对于 那些 已经 去 过 国王 湖 （ LakeKönigssee ） 的 人 来说 ， 难怪 它 通常 被 称为 德国 最 美丽 的 高山 湖泊 。 

